name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC
Oryza_barthii_pi.7.25900001.26000000.fasta	90904	436	91.3509	99.2048	-0.291144	0.440634
Oryza_barthii_pi.7.26000001.26100000.fasta	91279	1369	341.031	311.494	0.350411	0.422214
Oryza_barthii_pi.7.2600001.2700000.fasta	88588	1324	426.336	301.255	1.53423	0.395704
Oryza_barthii_pi.7.26100001.26200000.fasta	72814	1044	252.497	237.545	0.232426	0.430809
Oryza_barthii_pi.7.26200001.26300000.fasta	95634	1054	228.609	239.821	-0.172649	0.419633
Oryza_barthii_pi.7.26300001.26400000.fasta	88542	1080	217.931	245.737	-0.417894	0.416112
Oryza_barthii_pi.7.26400001.26500000.fasta	88254	1288	287.513	293.064	-0.0699795	0.411768
Oryza_barthii_pi.7.26500001.26600000.fasta	69020	955	206.361	217.295	-0.185758	0.431749
Oryza_barthii_pi.7.26600001.26700000.fasta	93283	524	90.5522	119.228	-0.885541	0.422901
Oryza_barthii_pi.7.26700001.26800000.fasta	80269	696	148.585	158.364	-0.227677	0.441264
Oryza_barthii_pi.7.26800001.26900000.fasta	59065	424	113.408	96.4744	0.645362	0.416297
Oryza_barthii_pi.7.26900001.27000000.fasta	84252	1494	579.745	339.936	2.60746	0.420533
Oryza_barthii_pi.7.27000001.27100000.fasta	93475	1863	400.617	423.896	-0.203066	0.427636
Oryza_barthii_pi.7.2700001.2800000.fasta	68754	884	288.664	201.14	1.60602	0.418687
Oryza_barthii_pi.7.27100001.27200000.fasta	69237	2943	710.99	669.632	0.228512	0.418967
Oryza_barthii_pi.7.27200001.27300000.fasta	34886	1326	330.838	301.71	0.356738	0.437984
Oryza_barthii_pi.7.27300001.27400000.fasta	40121	1031	280.9	234.588	0.729005	0.444531
Oryza_barthii_pi.7.27400001.27500000.fasta	70888	2653	716.215	603.648	0.689884	0.448048
Oryza_barthii_pi.7.27500001.27600000.fasta	70947	2041	548.589	464.397	0.670464	0.422841
Oryza_barthii_pi.7.27600001.27700000.fasta	76615	1888	317.383	429.584	-0.965798	0.434269
Oryza_barthii_pi.7.27700001.27800000.fasta	92633	1938	258.767	440.961	-1.52788	0.419848
Oryza_barthii_pi.7.27800001.27900000.fasta	91035	2089	279.069	475.318	-1.52698	0.410849
Oryza_barthii_pi.7.27900001.28000000.fasta	91755	2434	441.45	553.818	-0.750538	0.411633
Oryza_barthii_pi.7.28000001.28100000.fasta	64374	1939	309.653	441.188	-1.10249	0.435602
Oryza_barthii_pi.7.2800001.2900000.fasta	74007	760	234.496	172.926	1.31336	0.397635
Oryza_barthii_pi.7.28100001.28200000.fasta	55940	1623	311.612	369.288	-0.577361	0.437987
Oryza_barthii_pi.7.28200001.28300000.fasta	93839	2477	344.354	563.602	-1.43904	0.420137
Oryza_barthii_pi.7.28300001.28400000.fasta	95370	2630	327.366	598.414	-1.67566	0.423558
Oryza_barthii_pi.7.28400001.28500000.fasta	90664	1641	354.705	373.383	-0.184935	0.439518
Oryza_barthii_pi.7.28500001.28600000.fasta	68239	994	276.267	226.169	0.817866	0.441125
Oryza_barthii_pi.7.28600001.28700000.fasta	56535	736	178.935	167.465	0.252612	0.450384
Oryza_barthii_pi.7.28700001.28800000.fasta	91440	1002	259.146	227.989	0.50459	0.435954
Oryza_barthii_pi.7.28800001.28900000.fasta	91632	859	216.016	195.452	0.388293	0.422892
Oryza_barthii_pi.7.28900001.29000000.fasta	90432	973	319.579	221.391	1.63743	0.43167
Oryza_barthii_pi.7.29000001.29100000.fasta	91635	983	248.802	223.666	0.414927	0.426178
Oryza_barthii_pi.7.2900001.3000000.fasta	45688	534	111.925	121.503	-0.290285	0.419406
Oryza_barthii_pi.7.29100001.29200000.fasta	96613	831	217.126	189.081	0.547307	0.430186
Oryza_barthii_pi.7.29200001.29300000.fasta	95335	690	190.702	156.998	0.791537	0.413498
Oryza_barthii_pi.7.29300001.29400000.fasta	97191	877	211.773	199.547	0.226125	0.44038
Oryza_barthii_pi.7.29400001.29500000.fasta	92940	1156	290.83	263.029	0.390429	0.440813
Oryza_barthii_pi.7.29500001.29600000.fasta	95704	614	150.677	139.706	0.28939	0.42854
Oryza_barthii_pi.7.3000001.3100000.fasta	13680	28	4.88974	6.37095	-0.778356	0.392962
Oryza_barthii_pi.7.300001.400000.fasta	55648	890	159.943	202.505	-0.775742	0.440399
Oryza_barthii_pi.7.3100001.3200000.fasta	85949	1216	351.347	276.681	0.996968	0.420163
Oryza_barthii_pi.7.3200001.3300000.fasta	80785	658	183.034	149.717	0.820339	0.410168
Oryza_barthii_pi.7.3300001.3400000.fasta	90403	768	182.867	174.746	0.171429	0.419172
Oryza_barthii_pi.7.3400001.3500000.fasta	90654	706	237.796	160.639	1.77118	0.423551
Oryza_barthii_pi.7.3500001.3600000.fasta	89552	1252	422.822	284.873	1.78914	0.410789
Oryza_barthii_pi.7.3600001.3700000.fasta	57970	666	184.213	151.538	0.794927	0.419669
Oryza_barthii_pi.7.3700001.3800000.fasta	95352	1337	411.27	304.213	1.3004	0.441192
Oryza_barthii_pi.7.3800001.3900000.fasta	72838	708	184.966	161.094	0.546447	0.410341
Oryza_barthii_pi.7.3900001.4000000.fasta	71215	817	171.918	185.895	-0.277436	0.416688
Oryza_barthii_pi.7.4000001.4100000.fasta	89736	1451	412.191	330.152	0.918394	0.406218
Oryza_barthii_pi.7.400001.500000.fasta	91401	1082	180.909	246.192	-0.979325	0.418007
Oryza_barthii_pi.7.4100001.4200000.fasta	87804	1044	267.002	237.545	0.457918	0.400465
Oryza_barthii_pi.7.4200001.4300000.fasta	76132	943	236.224	214.565	0.372652	0.394378
Oryza_barthii_pi.7.4300001.4400000.fasta	93060	1322	322.798	300.8	0.270233	0.417858
Oryza_barthii_pi.7.4400001.4500000.fasta	83796	1174	310.819	267.125	0.60424	0.451651
Oryza_barthii_pi.7.4500001.4600000.fasta	79230	1115	276.892	253.7	0.337637	0.391456
Oryza_barthii_pi.7.4600001.4700000.fasta	65879	622	114.732	141.526	-0.697729	0.41319
Oryza_barthii_pi.7.4700001.4800000.fasta	83081	1425	347.792	324.236	0.268501	0.421627
Oryza_barthii_pi.7.4800001.4900000.fasta	56765	513	124.413	116.725	0.242483	0.394113
Oryza_barthii_pi.7.4900001.5000000.fasta	89887	873	184.546	198.637	-0.261803	0.421861
Oryza_barthii_pi.7.5000001.5100000.fasta	86188	1565	305.63	356.091	-0.523815	0.407173
Oryza_barthii_pi.7.500001.600000.fasta	76679	439	92.7416	99.8874	-0.263097	0.40629
Oryza_barthii_pi.7.5100001.5200000.fasta	89048	1327	200.308	301.938	-1.24376	0.416811
Oryza_barthii_pi.7.5200001.5300000.fasta	81960	1091	285.777	248.24	0.558487	0.437568
Oryza_barthii_pi.7.5300001.5400000.fasta	63813	1691	563.959	384.76	1.72187	0.428771
Oryza_barthii_pi.7.5400001.5500000.fasta	90578	1119	265.807	254.611	0.162429	0.436835
Oryza_barthii_pi.7.5500001.5600000.fasta	94756	868	206.95	197.499	0.176601	0.413355
Oryza_barthii_pi.7.5600001.5700000.fasta	87782	1212	310.151	275.771	0.460568	0.390073
Oryza_barthii_pi.7.5700001.5800000.fasta	95383	696	150.906	158.364	-0.173635	0.405613
Oryza_barthii_pi.7.5800001.5900000.fasta	88151	587	128.545	133.562	-0.138406	0.412245
Oryza_barthii_pi.7.5900001.6000000.fasta	45384	513	110.965	116.725	-0.181672	0.410802
Oryza_barthii_pi.7.6000001.6100000.fasta	75431	749	158.005	170.423	-0.268759	0.390763
Oryza_barthii_pi.7.600001.700000.fasta	91918	1280	280.787	291.243	-0.132651	0.432507
Oryza_barthii_pi.7.6100001.6200000.fasta	85658	1807	529.112	411.154	1.06079	0.417847
Oryza_barthii_pi.7.6200001.6300000.fasta	69049	1419	427.001	322.871	1.19193	0.404925
Oryza_barthii_pi.7.6300001.6400000.fasta	39860	816	224.528	185.668	0.772264	0.409485
Oryza_barthii_pi.7.6400001.6500000.fasta	34192	455	129.633	103.528	0.927575	0.41555
Oryza_barthii_pi.7.6500001.6600000.fasta	23406	169	44.8615	38.4532	0.606113	0.383639
Oryza_barthii_pi.7.6600001.6700000.fasta	64855	932	198.677	212.062	-0.233	0.407384
Oryza_barthii_pi.7.6700001.6800000.fasta	92893	1301	225.935	296.022	-0.874832	0.40664
Oryza_barthii_pi.7.6800001.6900000.fasta	94783	1178	298.278	268.035	0.416807	0.402411
Oryza_barthii_pi.7.6900001.7000000.fasta	89115	1219	356.587	277.364	1.05523	0.40461
Oryza_barthii_pi.7.7000001.7100000.fasta	68280	1017	284.913	231.402	0.853887	0.415698
Oryza_barthii_pi.7.700001.800000.fasta	77169	594	173.069	135.155	1.03357	0.412027
Oryza_barthii_pi.7.7100001.7200000.fasta	82983	1147	331.195	260.981	0.993769	0.415947
Oryza_barthii_pi.7.7200001.7300000.fasta	69662	624	134.962	141.981	-0.182203	0.417715
Oryza_barthii_pi.7.7300001.7400000.fasta	79378	1041	246.184	236.863	0.145313	0.404957
Oryza_barthii_pi.7.7400001.7500000.fasta	81448	1265	389.174	287.83	1.30089	0.408275
Oryza_barthii_pi.7.7500001.7600000.fasta	90050	1830	470.4	416.387	0.479636	0.424727
Oryza_barthii_pi.7.7600001.7700000.fasta	80080	1090	295.573	248.012	0.708263	0.421738
Oryza_barthii_pi.7.7700001.7800000.fasta	93048	797	192.852	181.345	0.234118	0.427423
Oryza_barthii_pi.7.7800001.7900000.fasta	66161	1358	373.269	308.991	0.768728	0.431371
Oryza_barthii_pi.7.7900001.8000000.fasta	93884	1301	387.661	296.022	1.14386	0.452046
Oryza_barthii_pi.7.8000001.8100000.fasta	83536	1121	352.451	255.066	1.41022	0.433142
Oryza_barthii_pi.7.800001.900000.fasta	58252	706	168.501	160.639	0.180483	0.417863
Oryza_barthii_pi.7.8100001.8200000.fasta	87295	1319	394.534	300.117	1.16248	0.420039
Oryza_barthii_pi.7.8200001.8300000.fasta	76092	1001	305.693	227.762	1.26338	0.42023
Oryza_barthii_pi.7.8300001.8400000.fasta	93171	1731	586.625	393.861	1.80948	0.432597
Oryza_barthii_pi.7.8400001.8500000.fasta	83803	1285	401.666	292.381	1.38105	0.415211
Oryza_barthii_pi.7.8500001.8600000.fasta	73753	1214	353.575	276.226	1.03449	0.418639
Oryza_barthii_pi.7.8600001.8700000.fasta	65858	1164	336.826	264.85	1.00388	0.417406
Oryza_barthii_pi.7.8700001.8800000.fasta	73008	950	243.833	216.157	0.47267	0.401394
Oryza_barthii_pi.7.8800001.8900000.fasta	75861	856	247.89	194.769	1.00652	0.413201
Oryza_barthii_pi.7.8900001.9000000.fasta	86952	715	179.422	162.687	0.379344	0.417474
Oryza_barthii_pi.7.9000001.9100000.fasta	82770	805	257.779	183.165	1.50298	0.411769
Oryza_barthii_pi.7.900001.1000000.fasta	78332	1171	375.022	266.442	1.50538	0.401973
Oryza_barthii_pi.7.9100001.9200000.fasta	77784	576	120.685	131.06	-0.291603	0.398505
Oryza_barthii_pi.7.9200001.9300000.fasta	88330	879	184.082	200.002	-0.293783	0.418858
Oryza_barthii_pi.7.9300001.9400000.fasta	77414	1552	418.697	353.133	0.686299	0.415985
Oryza_barthii_pi.7.9400001.9500000.fasta	73314	754	140.991	171.561	-0.657252	0.411054
Oryza_barthii_pi.7.9500001.9600000.fasta	58867	740	182.617	168.375	0.31198	0.438678
Oryza_barthii_pi.7.9600001.9700000.fasta	28086	334	82.9063	75.9963	0.333659	0.408161
Oryza_barthii_pi.7.9700001.9800000.fasta	15196	95	24.4974	21.6157	0.478244	0.394217
Oryza_barthii_pi.7.9800001.9900000.fasta	17671	279	80.2971	63.482	0.970243	0.427581
Oryza_barthii_pi.7.9900001.10000000.fasta	29521	199	35.6932	45.2793	-0.77208	0.398517
Oryza_barthii_pi.8.10000001.10100000.fasta	71376	1154	325.092	262.574	0.879497	0.408875
Oryza_barthii_pi.8.1000001.1100000.fasta	84068	833	200.692	189.536	0.217188	0.425982
Oryza_barthii_pi.8.100001.200000.fasta	92759	987	211.576	224.576	-0.213722	0.409762
Oryza_barthii_pi.8.10100001.10200000.fasta	84079	1035	255.168	235.498	0.308445	0.423189
Oryza_barthii_pi.8.10200001.10300000.fasta	90309	869	176.592	197.727	-0.39449	0.422105
Oryza_barthii_pi.8.10300001.10400000.fasta	91267	892	204.034	202.96	0.0195253	0.414329
Oryza_barthii_pi.8.10400001.10500000.fasta	75806	1250	301.327	284.417	0.219656	0.428751
Oryza_barthii_pi.8.10500001.10600000.fasta	87689	1915	451.428	435.728	0.133244	0.439965
Oryza_barthii_pi.8.10600001.10700000.fasta	88029	1218	282.457	277.136	0.0709247	0.426786
Oryza_barthii_pi.8.10700001.10800000.fasta	91168	1427	364.777	324.691	0.456273	0.426539
Oryza_barthii_pi.8.10800001.10900000.fasta	86102	1064	253.283	242.096	0.170649	0.403989
Oryza_barthii_pi.8.10900001.11000000.fasta	86403	1031	238.476	234.588	0.0612019	0.429496
Oryza_barthii_pi.8.11000001.11100000.fasta	64194	723	140.281	164.507	-0.543101	0.425921
Oryza_barthii_pi.8.1.100000.fasta	95341	756	152.499	172.016	-0.418504	0.407299
Oryza_barthii_pi.8.1100001.1200000.fasta	61420	652	171.367	148.352	0.571867	0.437416
Oryza_barthii_pi.8.11100001.11200000.fasta	43337	493	103.462	112.174	-0.285845	0.43397
Oryza_barthii_pi.8.11200001.11300000.fasta	43277	420	89.7169	95.5643	-0.224959	0.4475
Oryza_barthii_pi.8.11300001.11400000.fasta	83506	918	189.898	208.876	-0.335386	0.429913
Oryza_barthii_pi.8.11400001.11500000.fasta	93764	537	91.1545	122.186	-0.935222	0.421445
Oryza_barthii_pi.8.11500001.11600000.fasta	77846	551	96.4077	125.371	-0.850852	0.427497
Oryza_barthii_pi.8.11600001.11700000.fasta	58868	980	257.482	222.983	0.571218	0.434779
Oryza_barthii_pi.8.11700001.11800000.fasta	95714	524	85.0344	119.228	-1.05594	0.412793
Oryza_barthii_pi.8.11800001.11900000.fasta	88885	1157	288.801	263.257	0.358428	0.421616
Oryza_barthii_pi.8.11900001.12000000.fasta	91696	1095	278.552	249.15	0.435859	0.417906
Oryza_barthii_pi.8.12000001.12100000.fasta	84547	1315	326.441	299.207	0.33633	0.439614
Oryza_barthii_pi.8.1200001.1300000.fasta	66911	829	149.225	188.626	-0.770775	0.416442
Oryza_barthii_pi.8.12100001.12200000.fasta	51311	352	83.6071	80.092	0.161129	0.403666
Oryza_barthii_pi.8.12200001.12300000.fasta	47014	679	218.066	154.496	1.51705	0.395769
Oryza_barthii_pi.8.12300001.12400000.fasta	92766	811	199.071	184.53	0.290753	0.402807
Oryza_barthii_pi.8.12400001.12500000.fasta	63998	760	163.323	172.926	-0.204835	0.444225
Oryza_barthii_pi.8.12500001.12600000.fasta	25534	508	153.007	115.587	1.19176	0.431981
Oryza_barthii_pi.8.12600001.12700000.fasta	64123	1158	281.031	263.484	0.245998	0.442193
Oryza_barthii_pi.8.12700001.12800000.fasta	76077	1053	277.121	239.593	0.578423	0.425801
Oryza_barthii_pi.8.12800001.12900000.fasta	92779	964	227.807	219.343	0.142459	0.414067
Oryza_barthii_pi.8.12900001.13000000.fasta	47315	319	59.5118	72.5833	-0.660573	0.425807
Oryza_barthii_pi.8.13000001.13100000.fasta	78619	1055	260.066	240.048	0.30796	0.438602
Oryza_barthii_pi.8.1300001.1400000.fasta	49475	689	209.245	156.771	1.23416	0.432783
Oryza_barthii_pi.8.13100001.13200000.fasta	64586	692	176.253	157.454	0.440251	0.425793
Oryza_barthii_pi.8.13200001.13300000.fasta	46313	89	16.9764	20.2505	-0.578798	0.421285
Oryza_barthii_pi.8.13300001.13400000.fasta	65985	487	102.055	110.809	-0.290732	0.424375
Oryza_barthii_pi.8.13400001.13500000.fasta	78171	933	227.275	212.289	0.260588	0.432006
Oryza_barthii_pi.8.13500001.13600000.fasta	71078	1596	420.37	363.144	0.582532	0.45594
Oryza_barthii_pi.8.13600001.13700000.fasta	80613	1143	294.774	260.071	0.492883	0.432463
Oryza_barthii_pi.8.13700001.13800000.fasta	67777	726	160.572	165.19	-0.103103	0.434993
Oryza_barthii_pi.8.13800001.13900000.fasta	42377	747	193.947	169.968	0.520363	0.400029
Oryza_barthii_pi.8.13900001.14000000.fasta	82849	479	100.79	108.989	-0.276826	0.411529
Oryza_barthii_pi.8.14000001.14100000.fasta	62042	709	157.377	161.322	-0.0901758	0.435429
Oryza_barthii_pi.8.1400001.1500000.fasta	58571	963	340.971	219.115	2.05316	0.434828
Oryza_barthii_pi.8.14100001.14200000.fasta	84615	581	152.241	132.197	0.558575	0.404808
Oryza_barthii_pi.8.14200001.14300000.fasta	71444	868	212.117	197.499	0.273147	0.432405
Oryza_barthii_pi.8.14300001.14400000.fasta	72447	511	109.436	116.27	-0.216363	0.438184
Oryza_barthii_pi.8.14400001.14500000.fasta	62834	617	161.848	140.388	0.563308	0.426636
Oryza_barthii_pi.8.14500001.14600000.fasta	61055	1344	375.417	305.806	0.841163	0.464226
Oryza_barthii_pi.8.14600001.14700000.fasta	63962	602	119.824	136.975	-0.46139	0.42775
Oryza_barthii_pi.8.14700001.14800000.fasta	78606	910	279.805	207.056	1.2969	0.426383
Oryza_barthii_pi.8.14800001.14900000.fasta	23655	200	50.5596	45.5068	0.404957	0.419777
Oryza_barthii_pi.8.14900001.15000000.fasta	71648	922	254.767	209.786	0.791464	0.419073
Oryza_barthii_pi.8.15000001.15100000.fasta	75302	998	266.915	227.079	0.647729	0.418537
Oryza_barthii_pi.8.1500001.1600000.fasta	93567	1465	471.198	333.337	1.52858	0.44244
Oryza_barthii_pi.8.15100001.15200000.fasta	70339	872	230.661	198.41	0.599918	0.408484
Oryza_barthii_pi.8.15200001.15300000.fasta	76571	1020	268.859	232.085	0.585091	0.400948
Oryza_barthii_pi.8.15300001.15400000.fasta	89737	1500	278.085	341.301	-0.684606	0.413162
Oryza_barthii_pi.8.15400001.15500000.fasta	79758	820	196.602	186.578	0.198236	0.415189
Oryza_barthii_pi.8.15500001.15600000.fasta	80497	991	243.426	225.486	0.293759	0.425576
Oryza_barthii_pi.8.15600001.15700000.fasta	83735	1175	367.935	267.352	1.38977	0.431869
Oryza_barthii_pi.8.15700001.15800000.fasta	76499	1087	338.799	247.329	1.36588	0.395357
Oryza_barthii_pi.8.15800001.15900000.fasta	52186	714	200.083	162.459	0.854027	0.434744
Oryza_barthii_pi.8.15900001.16000000.fasta	36559	489	124.157	111.264	0.42648	0.392954
Oryza_barthii_pi.8.16000001.16100000.fasta	35289	551	126.432	125.371	0.0311515	0.357664
Oryza_barthii_pi.8.1600001.1700000.fasta	97616	782	196.8	177.932	0.391216	0.424215
Oryza_barthii_pi.8.16100001.16200000.fasta	41750	613	145.434	139.478	0.15734	0.422691
Oryza_barthii_pi.8.16200001.16300000.fasta	31061	816	201.283	185.668	0.310311	0.424225
Oryza_barthii_pi.8.16300001.16400000.fasta	77821	756	177.454	172.016	0.116618	0.411838
Oryza_barthii_pi.8.16400001.16500000.fasta	56389	922	258.955	209.786	0.865161	0.396118
Oryza_barthii_pi.8.16500001.16600000.fasta	78195	339	81.7842	77.134	0.22126	0.399338
Oryza_barthii_pi.8.16600001.16700000.fasta	61196	620	149.882	141.071	0.23017	0.422134
Oryza_barthii_pi.8.16700001.16800000.fasta	46779	725	154.181	164.962	-0.241032	0.406488
Oryza_barthii_pi.8.16800001.16900000.fasta	55501	1176	284.421	267.58	0.232498	0.409178
Oryza_barthii_pi.8.16900001.17000000.fasta	91060	1729	536.311	393.406	1.343	0.402798
Oryza_barthii_pi.8.17000001.17100000.fasta	57079	1286	377.066	292.609	1.06648	0.41228
Oryza_barthii_pi.8.1700001.1800000.fasta	78664	445	96.9218	101.253	-0.15732	0.416671
Oryza_barthii_pi.8.17100001.17200000.fasta	82322	1544	416.389	351.312	0.684718	0.401586
Oryza_barthii_pi.8.17200001.17300000.fasta	68181	947	205.928	215.475	-0.163569	0.403166
Oryza_barthii_pi.8.17300001.17400000.fasta	64016	1148	243.943	261.209	-0.244164	0.41137
Oryza_barthii_pi.8.17400001.17500000.fasta	65066	1529	334.403	347.899	-0.143394	0.399346
Oryza_barthii_pi.8.17500001.17600000.fasta	75477	1198	286.652	272.586	0.190641	0.393087
Oryza_barthii_pi.8.17600001.17700000.fasta	73140	555	124.82	126.281	-0.0426323	0.423679
Oryza_barthii_pi.8.17700001.17800000.fasta	65373	799	188.665	181.8	0.139325	0.39403
Oryza_barthii_pi.8.17800001.17900000.fasta	75317	923	229.34	210.014	0.339688	0.410397
Oryza_barthii_pi.8.17900001.18000000.fasta	58357	723	196.165	164.507	0.709714	0.437901
Oryza_barthii_pi.8.18000001.18100000.fasta	52187	613	132.486	139.478	-0.184738	0.417394
Oryza_barthii_pi.8.1800001.1900000.fasta	47413	828	217.289	188.398	0.565851	0.437568
Oryza_barthii_pi.8.18100001.18200000.fasta	92033	1198	298.19	272.586	0.347008	0.41074
Oryza_barthii_pi.8.18200001.18300000.fasta	90475	938	235.387	213.427	0.379842	0.389911
Oryza_barthii_pi.8.18300001.18400000.fasta	80799	1492	428.952	339.481	0.974127	0.410945
Oryza_barthii_pi.8.18400001.18500000.fasta	67211	757	179.225	172.243	0.14952	0.410747
Oryza_barthii_pi.8.18500001.18600000.fasta	74101	1432	391.372	325.829	0.743443	0.433884
Oryza_barthii_pi.8.18600001.18700000.fasta	86977	1631	386.321	371.108	0.151543	0.399054
Oryza_barthii_pi.8.18700001.18800000.fasta	45329	437	100.602	99.4323	0.0432643	0.376194
Oryza_barthii_pi.8.18800001.18900000.fasta	79756	991	295.167	225.486	1.141	0.404975
Oryza_barthii_pi.8.18900001.19000000.fasta	77987	725	188.628	164.962	0.529094	0.394717
Oryza_barthii_pi.8.19000001.19100000.fasta	94050	682	149.584	155.178	-0.13291	0.421601
Oryza_barthii_pi.8.1900001.2000000.fasta	62928	774	178.82	176.111	0.0567295	0.404929
Oryza_barthii_pi.8.19100001.19200000.fasta	93697	1245	291.607	283.28	0.108599	0.427954
Oryza_barthii_pi.8.19200001.19300000.fasta	95638	1320	321.829	300.345	0.264321	0.422818
Oryza_barthii_pi.8.19300001.19400000.fasta	84475	1641	472.24	373.383	0.978775	0.421668
Oryza_barthii_pi.8.19400001.19500000.fasta	92735	1124	292.763	255.748	0.534574	0.412822
Oryza_barthii_pi.8.19500001.19600000.fasta	81261	726	173.566	165.19	0.187018	0.428661
Oryza_barthii_pi.8.19600001.19700000.fasta	86122	859	223.626	195.452	0.531982	0.442325
Oryza_barthii_pi.8.19700001.19800000.fasta	55794	407	87.0826	92.6063	-0.219244	0.446228
Oryza_barthii_pi.8.19800001.19900000.fasta	88286	1210	281.949	275.316	0.0890099	0.427482
Oryza_barthii_pi.8.19900001.20000000.fasta	80465	1429	375.343	325.146	0.570564	0.422098
Oryza_barthii_pi.8.20000001.20100000.fasta	94590	1182	337.2	268.945	0.937517	0.430567
Oryza_barthii_pi.8.2000001.2100000.fasta	89976	755	178.817	171.788	0.150911	0.417612
Oryza_barthii_pi.8.200001.300000.fasta	95602	1410	419.539	320.823	1.13714	0.419139
Oryza_barthii_pi.8.20100001.20200000.fasta	79141	903	193.227	205.463	-0.219827	0.420868
Oryza_barthii_pi.8.20200001.20300000.fasta	55906	520	127.464	118.318	0.284626	0.399091
Oryza_barthii_pi.8.20300001.20400000.fasta	63278	713	183.116	162.232	0.474725	0.395465
Oryza_barthii_pi.8.20400001.20500000.fasta	93942	1254	318.651	285.328	0.431501	0.422298
Oryza_barthii_pi.8.20500001.20600000.fasta	87424	797	202.769	181.345	0.435876	0.423098
Oryza_barthii_pi.8.20600001.20700000.fasta	95769	1244	256.069	283.052	-0.352202	0.382764
Oryza_barthii_pi.8.20700001.20800000.fasta	76330	1393	325.624	316.955	0.101077	0.412398
Oryza_barthii_pi.8.20800001.20900000.fasta	93646	1002	235.502	227.989	0.121681	0.415629
Oryza_barthii_pi.8.20900001.21000000.fasta	72457	888	185.472	202.05	-0.302829	0.410679
Oryza_barthii_pi.8.21000001.21100000.fasta	95727	629	152.257	143.119	0.235324	0.411609
Oryza_barthii_pi.8.2100001.2200000.fasta	86865	797	189.249	181.345	0.160815	0.410601
Oryza_barthii_pi.8.21100001.21200000.fasta	85741	1169	297.396	265.987	0.4362	0.419185
Oryza_barthii_pi.8.21200001.21300000.fasta	84400	922	234.722	209.786	0.438769	0.403179
Oryza_barthii_pi.8.21300001.21400000.fasta	93166	986	253.091	224.348	0.47302	0.426741
Oryza_barthii_pi.8.21400001.21500000.fasta	69182	431	99.683	98.0671	0.0605901	0.440511
Oryza_barthii_pi.8.21500001.21600000.fasta	97050	709	181.703	161.322	0.465894	0.426025
Oryza_barthii_pi.8.21600001.21700000.fasta	76601	877	190.681	199.547	-0.163987	0.432808
Oryza_barthii_pi.8.21700001.21800000.fasta	94459	1003	265.995	228.217	0.611219	0.427562
Oryza_barthii_pi.8.21800001.21900000.fasta	76356	877	212.91	199.547	0.247145	0.433478
Oryza_barthii_pi.8.21900001.22000000.fasta	51927	575	122.372	130.832	-0.238224	0.437588
Oryza_barthii_pi.8.22000001.22100000.fasta	87257	441	90.6568	100.342	-0.355009	0.403048
Oryza_barthii_pi.8.2200001.2300000.fasta	76548	897	245.707	204.098	0.752485	0.42674
Oryza_barthii_pi.8.22100001.22200000.fasta	87640	1201	250.758	273.268	-0.304318	0.441531
Oryza_barthii_pi.8.22200001.22300000.fasta	85834	1515	290.24	344.714	-0.584102	0.42092
Oryza_barthii_pi.8.22300001.22400000.fasta	72800	1127	289.508	256.431	0.476446	0.452419
Oryza_barthii_pi.8.22400001.22500000.fasta	88817	972	234.531	221.163	0.223164	0.420563
Oryza_barthii_pi.8.22500001.22600000.fasta	60314	702	160.43	159.729	0.0161774	0.425203
Oryza_barthii_pi.8.22600001.22700000.fasta	96655	701	151.654	159.501	-0.181418	0.43394
Oryza_barthii_pi.8.22700001.22800000.fasta	83713	1616	377.104	367.695	0.0945935	0.439843
Oryza_barthii_pi.8.22800001.22900000.fasta	72132	1199	250.388	272.813	-0.303663	0.455784
Oryza_barthii_pi.8.22900001.23000000.fasta	85839	991	213.861	225.486	-0.190353	0.423423
Oryza_barthii_pi.8.23000001.23100000.fasta	91619	848	195.949	192.949	0.0573836	0.446655
Oryza_barthii_pi.8.2300001.2400000.fasta	73789	916	234.462	208.421	0.461208	0.425269
Oryza_barthii_pi.8.23100001.23200000.fasta	69191	626	162.423	142.436	0.517139	0.439248
Oryza_barthii_pi.8.23200001.23300000.fasta	95424	758	159.367	172.471	-0.280247	0.441315
Oryza_barthii_pi.8.23300001.23400000.fasta	71303	785	220.016	178.614	0.85513	0.425925
Oryza_barthii_pi.8.23400001.23500000.fasta	88903	865	229.692	196.817	0.616445	0.448118
Oryza_barthii_pi.8.23500001.23600000.fasta	79495	761	184.599	173.153	0.243826	0.42085
Oryza_barthii_pi.8.23600001.23700000.fasta	94057	671	121.022	152.675	-0.764335	0.423791
Oryza_barthii_pi.8.23700001.23800000.fasta	72107	717	99.9256	163.142	-1.42899	0.430726
Oryza_barthii_pi.8.23800001.23900000.fasta	96280	592	113.883	134.7	-0.569407	0.431818
Oryza_barthii_pi.8.23900001.24000000.fasta	95693	763	149.16	173.608	-0.519464	0.434761
Oryza_barthii_pi.8.24000001.24100000.fasta	96632	517	112.768	117.635	-0.152326	0.422471
Oryza_barthii_pi.8.2400001.2500000.fasta	54066	780	191.064	177.476	0.282438	0.394834
Oryza_barthii_pi.8.24100001.24200000.fasta	89087	567	113.245	129.012	-0.45017	0.437625
Oryza_barthii_pi.8.24200001.24300000.fasta	95249	670	122.224	152.448	-0.730896	0.445221
Oryza_barthii_pi.8.24300001.24400000.fasta	91663	851	163.086	193.631	-0.58215	0.444875
